"(PDH-CSV 4.0) (","\\USER-20240730DA\Process(MATLAB)\Private Bytes","\\USER-20240730DA\Processor(_Total)\% Processor Time"
"02/25/2025 13:24:09.512","3484741632","7.5371456196553392459"
"02/25/2025 13:24:10.508","3484741632","6.5608988009575046618"
"02/25/2025 13:24:11.517","3484741632","5.7216521719651520783"
"02/25/2025 13:24:12.511","3484741632","7.4457279055705321014"
"02/25/2025 13:24:13.522","3484741632","6.0191649847554877795"
"02/25/2025 13:24:14.518","3484741632","6.3110597838958337746"
"02/25/2025 13:24:15.514","3484741632","6.2188963770073986126"
"02/25/2025 13:24:16.506","3484741632","7.1611166048798358119"
"02/25/2025 13:24:17.518","3484741632","6.6436766716170270186"
"02/25/2025 13:24:18.514","3484741632","6.2662668431448409478"
"02/25/2025 13:24:19.508","3484741632","7.4633614333291298237"
"02/25/2025 13:24:20.518","3484741632","6.5478000738218966603"
"02/25/2025 13:24:21.515","3484741632","6.935744200626958289"
"02/25/2025 13:24:22.511","3484741632","7.2532789653484419645"
"02/25/2025 13:24:23.522","3484741632","6.5837965303674250706"
"02/25/2025 13:24:24.518","3484741632","5.964502963776197042"
"02/25/2025 13:24:25.513","3484741632","6.5149827899367735995"
"02/25/2025 13:24:26.506","3484741632","7.2183335037708680204"
"02/25/2025 13:24:27.519","3484741632","6.4825729251075330239"
"02/25/2025 13:24:28.513","3484774400","10.850977687878838651"
"02/25/2025 13:24:29.508","3484774400","12.053690066348710985"
"02/25/2025 13:24:30.515","3484774400","6.0464749150729968363"
"02/25/2025 13:24:31.507","3484774400","7.1188778561196430772"
"02/25/2025 13:24:32.517","3484774400","6.2018912001444936877"
"02/25/2025 13:24:33.509","3484774400","8.4502205120177027453"
"02/25/2025 13:24:34.516","3484774400","6.0764470975865458868"
"02/25/2025 13:24:35.509","3484774400","7.0557537610705045594"
"02/25/2025 13:24:36.518","3484774400","6.7065683237092272861"
"02/25/2025 13:24:37.511","3484774400","7.2245954254367195091"
"02/25/2025 13:24:38.520","3484774400","7.1313513364120506566"
"02/25/2025 13:24:39.512","3484774400","7.1222220832655942502"
"02/25/2025 13:24:40.506","3484774400","5.8934125069884828463"
"02/25/2025 13:24:41.518","3484774400","6.9642079414330986253"
"02/25/2025 13:24:42.511","3484774400","7.3535966876501763778"
"02/25/2025 13:24:43.523","3484774400","6.2054831947408128912"
"02/25/2025 13:24:44.515","3484774400","6.7646036723957525538"
"02/25/2025 13:24:45.508","3484774400","6.8620412074960723814"
"02/25/2025 13:24:46.515","3484774400","6.9155168209370287968"
"02/25/2025 13:24:47.509","3484774400","7.5419195077838452335"
"02/25/2025 13:24:48.514","3484774400","5.8896380941015014088"
"02/25/2025 13:24:49.508","3484774400","7.116045007348881235"
"02/25/2025 13:24:50.517","3484774400","7.2723026956392100573"
"02/25/2025 13:24:51.512","3484774400","6.9488631560813090005"
"02/25/2025 13:24:52.505","3484774400","6.420173734486189332"
"02/25/2025 13:24:53.514","3484774400","6.4987734993393502236"
"02/25/2025 13:24:54.507","3484774400","7.290480299369017203"
"02/25/2025 13:24:55.517","3484774400","6.4979336858612342098"
"02/25/2025 13:24:56.511","3484774400","7.2501950324034503126"
"02/25/2025 13:24:57.503","3484774400","5.7274363334901217115"
"02/25/2025 13:24:58.514","3484774400","7.1603839827916404559"
"02/25/2025 13:24:59.508","3484774400","7.2850352942927631972"
"02/25/2025 13:25:00.518","3484774400","6.9183401502641350689"
"02/25/2025 13:25:01.509","3484741632","7.1727171984607984712"
"02/25/2025 13:25:02.518","3484676096","6.5374312815921653552"
"02/25/2025 13:25:03.511","3484676096","7.1950501073743788893"
"02/25/2025 13:25:04.522","3484676096","5.9139647208489076746"
"02/25/2025 13:25:05.516","3484676096","7.8774223375142842229"
"02/25/2025 13:25:06.509","3484676096","6.0727963695579534331"
"02/25/2025 13:25:07.515","3484676096","6.1144387978491980817"
"02/25/2025 13:25:08.509","3484676096","7.15018312364815678"
"02/25/2025 13:25:09.520","3484676096","6.2348943740869415819"
"02/25/2025 13:25:10.511","3484676096","7.8602356134215511929"
"02/25/2025 13:25:11.522","3484676096","6.1355499619041626858"
"02/25/2025 13:25:12.518","3484676096","6.1052986284970138797"
"02/25/2025 13:25:13.510","3484676096","7.1580379814918604353"
"02/25/2025 13:25:14.518","3484676096","6.0536922695933466088"
"02/25/2025 13:25:15.511","3484676096","7.393980258747079759"
"02/25/2025 13:25:16.502","3484676096","5.7551614685454222098"
"02/25/2025 13:25:17.512","3484676096","7.4984188318854556599"
"02/25/2025 13:25:18.508","3484676096","6.6910296640072530749"
"02/25/2025 13:25:19.516","3484676096","6.5923568078505079271"
"02/25/2025 13:25:20.510","3484676096","7.1950781353265158558"
"02/25/2025 13:25:21.518","3484676096","5.7629765479365495651"
"02/25/2025 13:25:22.511","3484676096","7.9399209062604452214"
"02/25/2025 13:25:23.519","3484676096","5.4725785930114572153"
"02/25/2025 13:25:24.515","3484676096","6.8928826574873429678"
"02/25/2025 13:25:25.507","3484676096","6.9700796698045852651"
"02/25/2025 13:25:26.519","3484676096","6.869645265103696552"
"02/25/2025 13:25:27.511","3484676096","7.0002953694118019712"
"02/25/2025 13:25:28.518","3484676096","6.4156964714875979183"
"02/25/2025 13:25:29.512","3484676096","8.1745428668891442214"
"02/25/2025 13:25:30.504","3484676096","5.5951394157972567101"
"02/25/2025 13:25:31.511","3484676096","7.3805311826203539027"
"02/25/2025 13:25:32.517","3484676096","5.9608944621125203867"
"02/25/2025 13:25:33.511","3484676096","7.1976940030004765703"
"02/25/2025 13:25:34.522","3484708864","6.6734150145926758313"
"02/25/2025 13:25:35.517","3484708864","5.8110890940694552853"
"02/25/2025 13:25:36.511","3484708864","7.35119120678879856"
"02/25/2025 13:25:37.518","3484573696","6.6553321258993598519"
"02/25/2025 13:25:38.513","3484573696","7.7763223901684108696"
"02/25/2025 13:25:39.507","3484573696","6.3057523608845418295"
"02/25/2025 13:25:40.515","3484573696","5.9126812888773860877"
"02/25/2025 13:25:41.510","3484573696","7.3835003737311222238"
"02/25/2025 13:25:42.520","3484573696","6.3373122027502333253"
"02/25/2025 13:25:43.511","3484573696","7.0634312559227367956"
"02/25/2025 13:25:44.505","3484573696","6.2146590086024851018"
"02/25/2025 13:25:45.513","3484573696","6.0537103037015764784"
"02/25/2025 13:25:46.503","3484573696","7.0358707320910873761"
"02/25/2025 13:25:47.510","3484573696","7.2208692744722196011"
"02/25/2025 13:25:48.519","3484573696","5.9327031714978879506"
"02/25/2025 13:25:49.511","3484573696","7.3581093396649421834"
"02/25/2025 13:25:50.521","3484573696","6.2393435308142564111"
"02/25/2025 13:25:51.514","3484573696","5.5266839503289038049"
"02/25/2025 13:25:52.506","3484573696","8.7427287156319870576"
"02/25/2025 13:25:53.517","3484573696","6.2349778200513572557"
"02/25/2025 13:25:54.511","3484573696","7.6779560530075290359"
"02/25/2025 13:25:55.503","3484573696","6.4715610292525376224"
"02/25/2025 13:25:56.509","3484573696","6.9939526731809031901"
"02/25/2025 13:25:57.519","3484573696","6.0430118936592558399"
"02/25/2025 13:25:58.514","3484573696","6.8514819560752782124"
"02/25/2025 13:25:59.510","3484573696","7.3807646965565298913"
"02/25/2025 13:26:00.515","3484573696","6.1651848304131728895"
"02/25/2025 13:26:01.511","3484573696","7.6295530196153205083"
"02/25/2025 13:26:02.518","3484573696","6.3676323370926208867"
"02/25/2025 13:26:03.513","3484573696","5.7761671895628747819"
"02/25/2025 13:26:04.505","3484606464","7.4266431978146307813"
"02/25/2025 13:26:05.514","3484606464","5.7215488131387886028"
"02/25/2025 13:26:06.506","3484606464","7.0377620047715634399"
"02/25/2025 13:26:07.516","3484573696","6.4553930330623838785"
"02/25/2025 13:26:08.508","3484573696","7.006855997450989193"
"02/25/2025 13:26:09.515","3484573696","6.1163034088676742073"
"02/25/2025 13:26:10.509","3484573696","7.2151044500013306049"
"02/25/2025 13:26:11.520","3484573696","6.200437045755869292"
"02/25/2025 13:26:12.512","3484573696","6.9638428357544963632"
"02/25/2025 13:26:13.516","3484573696","6.5310946980644990489"
"02/25/2025 13:26:14.510","3484573696","7.4531403969692373579"
"02/25/2025 13:26:15.520","3484573696","6.3959542357226233378"
"02/25/2025 13:26:16.513","3484573696","6.9469186550724870699"
"02/25/2025 13:26:17.507","3484573696","5.9755890948338663549"
"02/25/2025 13:26:18.513","3484573696","6.5051489362970009722"
"02/25/2025 13:26:19.506","3484573696","7.3178656555127670202"
"02/25/2025 13:26:20.516","3484573696","6.1034962364842844096"
"02/25/2025 13:26:21.508","3484573696","7.067918872800770913"
"02/25/2025 13:26:22.514","3484573696","5.9815523785612390029"
"02/25/2025 13:26:23.507","3484573696","7.1595998861996967833"
"02/25/2025 13:26:24.518","3484573696","6.100497780169511941"
"02/25/2025 13:26:25.512","3484573696","7.0199793272187278603"
"02/25/2025 13:26:26.501","3484573696","6.4399857181159152475"
"02/25/2025 13:26:27.504","3484573696","6.7133418973945975239"
"02/25/2025 13:26:28.515","3484573696","5.6342424581699575015"
"02/25/2025 13:26:29.507","3484573696","7.3591086589105074722"
"02/25/2025 13:26:30.516","3484573696","5.9155469001511367111"
"02/25/2025 13:26:31.508","3484573696","7.052186888749978344"
"02/25/2025 13:26:32.517","3484573696","6.6896092021241031489"
"02/25/2025 13:26:33.513","3484573696","7.4385703364451716268"
"02/25/2025 13:26:34.505","3484573696","6.3293382633425316897"
"02/25/2025 13:26:35.512","3484573696","7.5676941049015571394"
"02/25/2025 13:26:36.521","3484573696","5.6892891814228967462"
"02/25/2025 13:26:37.517","3484573696","6.22988094950229776"
"02/25/2025 13:26:38.512","3484573696","7.6341176658606517691"
"02/25/2025 13:26:39.504","3484573696","6.5730392071371435136"
"02/25/2025 13:26:40.517","3484606464","6.3460238930468264584"
"02/25/2025 13:26:41.508","3484606464","7.364818662972439256"
"02/25/2025 13:26:42.516","3498287104","5.5334104094874936308"
"02/25/2025 13:26:43.510","3498287104","7.3609493884494225924"
"02/25/2025 13:26:44.520","3498287104","6.3004026069443224145"
"02/25/2025 13:26:45.511","3498287104","6.9746297930833200951"
"02/25/2025 13:26:46.515","3498287104","5.7668884916462381796"
"02/25/2025 13:26:47.510","3498287104","7.3445436175403884249"
"02/25/2025 13:26:48.522","3498287104","6.5382773768074775589"
"02/25/2025 13:26:49.515","3498287104","5.996366698806943063"
"02/25/2025 13:26:50.507","3498287104","7.0635999007199856692"
"02/25/2025 13:26:51.516","3498287104","6.1158617608338623484"
"02/25/2025 13:26:52.509","3498287104","7.4271610370668987855"
"02/25/2025 13:26:53.515","3498287104","6.6995663732641652643"
"02/25/2025 13:26:54.508","3498287104","7.2929901648262625002"
"02/25/2025 13:26:55.518","3498287104","6.5913278880552761407"
"02/25/2025 13:26:56.512","3498287104","7.542133464988831193"
"02/25/2025 13:26:57.507","3498287104","6.1054023962469949893"
"02/25/2025 13:26:58.516","3498287104","6.4952146861760535757"
"02/25/2025 13:26:59.509","3498287104","7.2983557764281563607"
"02/25/2025 13:27:00.519","3498287104","6.2364473205052899374"
"02/25/2025 13:27:01.510","3498287104","7.0687042898629925958"
"02/25/2025 13:27:02.521","3498287104","6.6213367720847298159"
"02/25/2025 13:27:03.511","3498287104","7.1143991366560133116"
"02/25/2025 13:27:04.507","3498287104","6.0664195097344659757"
"02/25/2025 13:27:05.516","3498287104","6.344184088816017919"
"02/25/2025 13:27:06.509","3498287104","7.3990793277770023906"
"02/25/2025 13:27:07.516","3498287104","6.1183080385123318479"
"02/25/2025 13:27:08.511","3498287104","7.5388749118906357438"
"02/25/2025 13:27:09.520","3498287104","6.0496497874668602179"
"02/25/2025 13:27:10.514","3498287104","6.3656797574327512734"
"02/25/2025 13:27:11.508","3498287104","7.0993546443900097387"
"02/25/2025 13:27:12.514","3498287104","6.1556306418887762888"
"02/25/2025 13:27:13.508","3498254336","7.0542173947600650408"
"02/25/2025 13:27:14.516","3498254336","6.0535612275662842308"
"02/25/2025 13:27:15.508","3498254336","7.4951627289131961263"
"02/25/2025 13:27:16.517","3498254336","5.9733050241159491023"
"02/25/2025 13:27:17.514","3498254336","6.195170040429809788"
"02/25/2025 13:27:18.511","3498254336","7.6725135000267012941"
"02/25/2025 13:27:19.520","3498254336","6.9869283876560768221"
"02/25/2025 13:27:20.516","3498254336","6.1960360392913198524"
"02/25/2025 13:27:21.510","3498254336","7.2877766293893531113"
"02/25/2025 13:27:22.522","3498254336","6.673541114405690422"
"02/25/2025 13:27:23.513","3498254336","7.260211747934198101"
"02/25/2025 13:27:24.505","3498254336","5.9205268969748203745"
"02/25/2025 13:27:25.513","3498254336","6.2107914601257752096"
"02/25/2025 13:27:26.507","3498254336","7.1560680801334708434"
"02/25/2025 13:27:27.519","3498254336","6.5245274201476632925"
"02/25/2025 13:27:28.511","3498254336","7.2202591248263008339"
"02/25/2025 13:27:29.521","3498254336","6.5252453383680908416"
"02/25/2025 13:27:30.516","3498254336","7.0913269103123681703"
"02/25/2025 13:27:31.511","3498254336","7.9258139958219508969"
"02/25/2025 13:27:32.520","3498254336","6.1464097840347786672"
"02/25/2025 13:27:33.515","3498254336","6.105411216267809138"
"02/25/2025 13:27:34.502","3498254336","6.7918828282476191305"
"02/25/2025 13:27:35.512","3498254336","7.8822736169287033192"
"02/25/2025 13:27:36.506","3498254336","6.0726702223002027026"
"02/25/2025 13:27:37.516","3498254336","6.7820505851035832734"
"02/25/2025 13:27:38.509","3498254336","7.0057495408237357992"
"02/25/2025 13:27:39.518","3498254336","6.4369023479352804884"
"02/25/2025 13:27:40.513","3498254336","7.9313388545446450451"
"02/25/2025 13:27:41.508","3498254336","5.8109660750691123354"
"02/25/2025 13:27:42.520","3498254336","7.0084390835023828714"
"02/25/2025 13:27:43.513","3498254336","7.162068165776247497"
"02/25/2025 13:27:44.507","3498254336","6.2077629696854259578"
"02/25/2025 13:27:45.518","3498254336","6.1382515182273778009"
"02/25/2025 13:27:46.509","3498254336","7.021198272443173849"
"02/25/2025 13:27:47.519","3498287104","6.0484614897340254203"
"02/25/2025 13:27:48.513","3498287104","7.3456906822050633821"
"02/25/2025 13:27:49.504","3498287104","6.3788869944021104885"
"02/25/2025 13:27:50.514","3498287104","5.9517247529587642418"
"02/25/2025 13:27:51.509","3498250240","7.4788355836072240024"
"02/25/2025 13:27:52.519","3498250240","6.3498480892372199946"
"02/25/2025 13:27:53.513","3498250240","6.9932326053438575997"
"02/25/2025 13:27:54.507","3498250240","6.7032367437665048016"
"02/25/2025 13:27:55.514","3498250240","6.1059704014589044618"
"02/25/2025 13:27:56.505","3498250240","7.1670318070766958485"
"02/25/2025 13:27:57.517","3498250240","6.621206847451189148"
"02/25/2025 13:27:58.510","3498250240","7.0615578083018988309"
"02/25/2025 13:27:59.520","3498250240","6.5261428285082860867"
"02/25/2025 13:28:00.513","3498250240","6.506608637753751978"
"02/25/2025 13:28:01.508","3498250240","7.4437784552581991449"
"02/25/2025 13:28:02.516","3498250240","5.6947842869401466004"
"02/25/2025 13:28:03.510","3498250240","7.5455752491513372604"
"02/25/2025 13:28:04.519","3498250240","6.0261680005296085483"
"02/25/2025 13:28:05.516","3498250240","6.3582908828408557511"
"02/25/2025 13:28:06.509","3498250240","6.914511559331026902"
"02/25/2025 13:28:07.517","3498250240","6.0773227867694457061"
"02/25/2025 13:28:08.509","3498250240","7.4216399434422370973"
"02/25/2025 13:28:09.521","3498250240","6.0987772225458147801"
"02/25/2025 13:28:10.515","3498250240","6.3302450071646472196"
"02/25/2025 13:28:11.508","3498250240","7.5481820766491907193"
"02/25/2025 13:28:12.515","3498250240","6.269222118709494751"
"02/25/2025 13:28:13.510","3498250240","7.3096921560698131515"
"02/25/2025 13:28:14.522","3498250240","6.4863617044047527926"
"02/25/2025 13:28:15.514","3498250240","5.6853318353964450438"
"02/25/2025 13:28:16.505","3498250240","7.2345176626879332815"
"02/25/2025 13:28:17.516","3498287104","6.0103794639103647057"
"02/25/2025 13:28:18.506","3498287104","7.0750298572096586014"
"02/25/2025 13:28:19.517","3498287104","6.4279292258842328778"
"02/25/2025 13:28:20.510","3498254336","7.7455280094303580185"
"02/25/2025 13:28:21.520","3498254336","6.4000229714456065011"
"02/25/2025 13:28:22.515","3498254336","5.9340899989171136397"
"02/25/2025 13:28:23.509","3498254336","7.7443214235303088344"
"02/25/2025 13:28:24.515","3498254336","5.6433827512901268975"
"02/25/2025 13:28:25.508","3498254336","7.4071136498030991646"
"02/25/2025 13:28:26.517","3498254336","5.9778453920981693415"
"02/25/2025 13:28:27.513","3498254336","7.9289418244522291701"
"02/25/2025 13:28:28.506","3498254336","5.5044602306796086566"
"02/25/2025 13:28:29.515","3498254336","6.5908655230976664896"
"02/25/2025 13:28:30.510","3498254336","7.3484081765563757926"
"02/25/2025 13:28:31.521","3498254336","6.1657692843196443278"
"02/25/2025 13:28:32.516","3498287104","6.1709775941520046416"
"02/25/2025 13:28:33.506","3498287104","6.9676171115603420247"
"02/25/2025 13:28:34.514","3498287104","5.8819944546098401617"
"02/25/2025 13:28:35.509","3498287104","7.4960196801078460282"
"02/25/2025 13:28:36.520","3498287104","6.4543562570401942224"
"02/25/2025 13:28:37.514","3498287104","5.9349144741437598327"
"02/25/2025 13:28:38.505","3498287104","6.9716164410102869908"
"02/25/2025 13:28:39.513","3498287104","7.811341211799871509"
"02/25/2025 13:28:40.509","3498287104","5.9408347041790428023"
"02/25/2025 13:28:41.518","3498287104","5.9166012496630004946"
"02/25/2025 13:28:42.510","3498287104","7.5557626467463894215"
"02/25/2025 13:28:43.518","3498287104","6.5558180030284685103"
"02/25/2025 13:28:44.511","3498287104","6.9576687390901614805"
"02/25/2025 13:28:45.521","3498287104","6.49982163067877039"
"02/25/2025 13:28:46.512","3498287104","7.339721525171549743"
"02/25/2025 13:28:47.520","3498287104","5.9153230890246266682"
"02/25/2025 13:28:48.516","3498287104","6.0279991385745805843"
"02/25/2025 13:28:49.509","3498287104","7.3255973851507842909"
"02/25/2025 13:28:50.517","3498287104","5.9232386840078259382"
"02/25/2025 13:28:51.506","3498287104","6.7804382661763140661"
"02/25/2025 13:28:52.515","3498287104","5.8706232768577448766"
"02/25/2025 13:28:53.509","3498287104","8.1717808390558861475"
"02/25/2025 13:28:54.520","3498287104","6.4324397302423452771"
"02/25/2025 13:28:55.513","3498287104","7.5568693177131995853"
"02/25/2025 13:28:56.507","3498287104","6.2739115103719438338"
"02/25/2025 13:28:57.516","3498287104","6.3427408112971424003"
"02/25/2025 13:28:58.512","3498287104","7.7313382572316013963"
"02/25/2025 13:28:59.506","3498287104","6.1065830229177553434"
"02/25/2025 13:29:00.519","3498287104","6.9089646110301217163"
"02/25/2025 13:29:01.512","3498287104","6.9688934307616019481"
"02/25/2025 13:29:02.503","3498287104","5.9247833793159561111"
"02/25/2025 13:29:03.513","3498287104","8.2441821806206618817"
"02/25/2025 13:29:04.505","3498287104","6.7678739533869940459"
"02/25/2025 13:29:05.514","3498287104","6.1463998761915883406"
"02/25/2025 13:29:06.506","3498287104","7.2606094564515721856"
"02/25/2025 13:29:07.519","3498287104","6.5754077339827743387"
"02/25/2025 13:29:08.512","3498287104","7.0633447530533803871"
"02/25/2025 13:29:09.507","3498287104","6.5947861165654870774"
"02/25/2025 13:29:10.517","3498287104","6.3935258011996287664"
"02/25/2025 13:29:11.513","3498287104","7.2800676934280268426"
"02/25/2025 13:29:12.506","3498287104","5.9193943376091073816"
"02/25/2025 13:29:13.517","3498287104","6.3858671995568050406"
"02/25/2025 13:29:14.512","3498287104","7.4789378334541574134"
"02/25/2025 13:29:15.520","3498287104","6.6346849130138441097"
"02/25/2025 13:29:16.515","3498287104","6.3730765786820349206"
"02/25/2025 13:29:17.509","3498287104","7.0964741318214059618"
"02/25/2025 13:29:18.519","3498287104","6.1450946910497794562"
"02/25/2025 13:29:19.509","3498287104","7.2789795895692339656"
"02/25/2025 13:29:20.517","3498287104","6.048996141749474198"
"02/25/2025 13:29:21.513","3498287104","7.677815175455748431"
"02/25/2025 13:29:22.508","3498287104","5.7698692146092023236"
"02/25/2025 13:29:23.520","3498287104","6.5228500081940365973"
"02/25/2025 13:29:24.513","3498287104","5.8184375201340117201"
"02/25/2025 13:29:25.510","3498287104","7.878077797508509228"
"02/25/2025 13:29:26.520","3498287104","5.9089976476142780371"
"02/25/2025 13:29:27.516","3498287104","6.3952184757134933335"
"02/25/2025 13:29:28.504","3498287104","6.6502583768957013177"
"02/25/2025 13:29:29.514","3498287104","6.3358309413045654779"
"02/25/2025 13:29:30.506","3498287104","7.0029850493588234883"
"02/25/2025 13:29:31.517","3498287104","6.0996623829026379582"
"02/25/2025 13:29:32.513","3498287104","6.493200175924840778"
"02/25/2025 13:29:33.507","3498287104","7.8830980761477214003"
"02/25/2025 13:29:34.517","3498287104","6.6849695794776060609"
"02/25/2025 13:29:35.513","3498287104","7.473492127807068286"
"02/25/2025 13:29:36.507","3498287104","6.9559529023246691182"
"02/25/2025 13:29:37.515","3498287104","5.7286545332964955435"
"02/25/2025 13:29:38.510","3498287104","7.4790679692961381519"
"02/25/2025 13:29:39.521","3498254336","6.7194493972040909568"
"02/25/2025 13:29:40.512","3498254336","7.2636104740542828395"
"02/25/2025 13:29:41.506","3498254336","5.8215188299703068964"
"02/25/2025 13:29:42.516","3498254336","6.5287618268592080284"
"02/25/2025 13:29:43.512","3498254336","7.4857315420221777202"
"02/25/2025 13:29:44.522","3606466560","7.8795480726610689359"
"02/25/2025 13:29:45.518","4532285440","6.9861791723481498906"
"02/25/2025 13:29:46.511","4532285440","7.0239355675963626169"
"02/25/2025 13:29:47.522","4532285440","6.5245551495854314794"
"02/25/2025 13:29:48.516","4532285440","6.5672382962943416373"
"02/25/2025 13:29:49.511","4532285440","7.4460947189206709851"
"02/25/2025 13:29:50.521","4532285440","6.1426793459142592368"
"02/25/2025 13:29:51.516","4532285440","6.3052058384720277573"
"02/25/2025 13:29:52.509","4532285440","7.1629656894462101491"
"02/25/2025 13:29:53.518","4532285440","7.111199932069800056"
"02/25/2025 13:29:54.513","4532285440","5.6147414327664124656"
"02/25/2025 13:29:55.506","4532285440","7.4513453638974880278"
"02/25/2025 13:29:56.517","4532285440","6.5847014860409665005"
"02/25/2025 13:29:57.512","4532285440","7.5770636629073457868"
"02/25/2025 13:29:58.505","4532285440","5.77906492388980908"
"02/25/2025 13:29:59.517","4532318208","6.8142253687278326879"
"02/25/2025 13:30:00.511","4532318208","6.7969322850160214244"
"02/25/2025 13:30:01.521","6444748800","18.773959979926992503"
"02/25/2025 13:30:02.517","5618941952","25.058233287925268939"
"02/25/2025 13:30:03.513","5610926080","21.63861504614821385"
"02/25/2025 13:30:04.509","5791666176","22.954853105482786901"
"02/25/2025 13:30:05.520","5558779904","19.699536915877136067"
"02/25/2025 13:30:06.515","5768462336","37.156857589495928096"
"02/25/2025 13:30:07.511","6829563904","26.07596626911718829"
"02/25/2025 13:30:08.502","6880837632","19.335722789228849905"
"02/25/2025 13:30:09.512","6870822912","23.701553204779589379"
"02/25/2025 13:30:10.504","6841376768","30.702619995343216175"
"02/25/2025 13:30:11.527","7237246976","35.360513226336877324"
"02/25/2025 13:30:12.520","7237246976","41.673969570434152843"
"02/25/2025 13:30:13.516","4533805056","17.993557460475440024"
"02/25/2025 13:30:14.510","4533805056","7.3012758059421862811"
"02/25/2025 13:30:15.516","4533805056","6.11832100265747858"
"02/25/2025 13:30:16.511","4533805056","7.7107762200563811916"
"02/25/2025 13:30:17.523","4533805056","6.0026660376275131625"
"02/25/2025 13:30:18.517","4533805056","5.769357763142457074"
"02/25/2025 13:30:19.510","4533805056","7.2118549781948981803"
"02/25/2025 13:30:20.518","4533805056","6.0706838566300769244"
"02/25/2025 13:30:21.510","4533805056","7.0610514251932539054"
"02/25/2025 13:30:22.518","4533805056","6.3712008683219139016"
"02/25/2025 13:30:23.513","4533805056","6.1148820275811583969"
"02/25/2025 13:30:24.504","4533805056","7.5657452595965457576"
"02/25/2025 13:30:25.515","4533805056","6.0700490678338603345"
"02/25/2025 13:30:26.508","4533805056","7.210126700514396525"
"02/25/2025 13:30:27.516","4533805056","5.7254744382517213097"
"02/25/2025 13:30:28.504","4533805056","8.3110425986827163314"
"02/25/2025 13:30:29.515","4790345728","8.2628421092497017497"
"02/25/2025 13:30:30.510","6072893440","28.739607086273309733"
"02/25/2025 13:30:31.521","6077038592","21.890984985026552323"
